x,y,filename,cluster,full_path
-4.5167613,11.771508,Ophthalmic drug products.md,0,amazon_help_pages_us_prod/General Documentation/Ophthalmic drug products.md
2.212096,10.398502,Acceptable Formats of Tax Identification Number TIN for European Union EU and the United Kingdom UK.md,-1,amazon_help_pages_us_prod/General Documentation/Acceptable Formats of Tax Identification Number TIN for European Union EU and the United Kingdom UK.md
3.0074255,10.433235,Update your tax interview information.md,-1,amazon_help_pages_us_prod/General Documentation/Update your tax interview information.md
2.5326312,13.780085,Returns FAQ.md,0,amazon_help_pages_us_prod/General Documentation/Returns FAQ.md
-1.325843,8.070914,Review file status and history.md,-1,amazon_help_pages_us_prod/General Documentation/Review file status and history.md
0.21937521,14.935132,Shipping Region Automation.md,0,amazon_help_pages_us_prod/General Documentation/Shipping Region Automation.md
1.3160249,12.283961,Customer Shipment Sales Report.md,-1,amazon_help_pages_us_prod/General Documentation/Customer Shipment Sales Report.md
4.725564,9.191865,Seller Wallet registration FAQ for sellers from China.md,0,amazon_help_pages_us_prod/General Documentation/Seller Wallet registration FAQ for sellers from China.md
1.2507367,12.511477,Custom Report Builder.md,0,amazon_help_pages_us_prod/General Documentation/Custom Report Builder.md
-1.5417405,13.658012,Floor Loading Policy.md,0,amazon_help_pages_us_prod/General Documentation/Floor Loading Policy.md
-3.8990943,12.865909,Dangerous goods review process hazmat.md,0,amazon_help_pages_us_prod/General Documentation/Dangerous goods review process hazmat.md
2.4312072,10.66327,Tax information.md,-1,amazon_help_pages_us_prod/General Documentation/Tax information.md
-1.6504234,8.23224,Upload products using the Inventory Loader template.md,0,amazon_help_pages_us_prod/General Documentation/Upload products using the Inventory Loader template.md
1.8881494,14.956239,Request removal of feedback.md,28,amazon_help_pages_us_prod/General Documentation/Request removal of feedback.md
0.8313922,11.589701,Remote Fulfillment with FBA.md,0,amazon_help_pages_us_prod/General Documentation/Remote Fulfillment with FBA.md
0.7771173,9.776207,Create a connection using Build International Listings.md,0,amazon_help_pages_us_prod/General Documentation/Create a connection using Build International Listings.md
1.5906942,12.933821,FBA inventory reimbursement policy Shipment to Amazon claims.md,0,amazon_help_pages_us_prod/General Documentation/FBA inventory reimbursement policy Shipment to Amazon claims.md
3.2495584,8.5285635,Amazon Lending term and interest-only loan payments.md,53,amazon_help_pages_us_prod/General Documentation/Amazon Lending term and interest-only loan payments.md
2.7365832,14.168376,Set your return preferences.md,0,amazon_help_pages_us_prod/General Documentation/Set your return preferences.md
-0.85867995,12.962862,Send FBA inventory to Amazon.md,0,amazon_help_pages_us_prod/General Documentation/Send FBA inventory to Amazon.md
1.946444,9.654734,Close your seller account.md,0,amazon_help_pages_us_prod/General Documentation/Close your seller account.md
1.7311425,10.63869,Europe Tax and Regulatory Considerations.md,0,amazon_help_pages_us_prod/General Documentation/Europe Tax and Regulatory Considerations.md
-2.5661123,9.322587,Listing quality.md,-1,amazon_help_pages_us_prod/General Documentation/Listing quality.md
0.6151594,11.454834,Returns processing fee.md,0,amazon_help_pages_us_prod/General Documentation/Returns processing fee.md
1.4611267,14.716393,Customer Service Rating FAQ.md,12,amazon_help_pages_us_prod/General Documentation/Customer Service Rating FAQ.md
2.566644,10.589791,EU Value Added Tax EU VAT Registration Agreement.md,48,amazon_help_pages_us_prod/General Documentation/EU Value Added Tax EU VAT Registration Agreement.md
-1.7475924,8.436058,Create your inventory file template.md,0,amazon_help_pages_us_prod/General Documentation/Create your inventory file template.md
-2.032904,9.50284,Amazon Custom Product option configurations.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Custom Product option configurations.md
-2.0302377,9.48403,Fulfill Amazon Custom orders.md,-1,amazon_help_pages_us_prod/General Documentation/Fulfill Amazon Custom orders.md
-3.7856576,8.813057,Prepare product images.md,0,amazon_help_pages_us_prod/General Documentation/Prepare product images.md
-3.8879452,11.479976,Offensive and Controversial Materials.md,-1,amazon_help_pages_us_prod/General Documentation/Offensive and Controversial Materials.md
0.6034419,13.230926,Shipment Performance dashboard.md,0,amazon_help_pages_us_prod/General Documentation/Shipment Performance dashboard.md
-3.7720065,10.642422,Fine Art.md,13,amazon_help_pages_us_prod/General Documentation/Fine Art.md
-2.5855362,11.05792,Selling policies and seller code of conduct.md,-1,amazon_help_pages_us_prod/General Documentation/Selling policies and seller code of conduct.md
1.300679,13.805203,Payments by Service Type.md,-1,amazon_help_pages_us_prod/General Documentation/Payments by Service Type.md
2.8587117,9.469944,Get payments reports.md,23,amazon_help_pages_us_prod/General Documentation/Get payments reports.md
-4.801081,11.668491,Amazon Business Professional Healthcare program.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Business Professional Healthcare program.md
1.593114,7.387231,Account Management.md,9,amazon_help_pages_us_prod/General Documentation/Account Management.md
-4.4342346,12.201815,Environmental Marketing Guidelines.md,-1,amazon_help_pages_us_prod/General Documentation/Environmental Marketing Guidelines.md
1.1040304,14.442415,Prepare for the Holiday Season.md,0,amazon_help_pages_us_prod/General Documentation/Prepare for the Holiday Season.md
-1.5061408,13.010621,Transparency serial number barcode requirements.md,0,amazon_help_pages_us_prod/General Documentation/Transparency serial number barcode requirements.md
2.393619,12.635305,Your orders list.md,8,amazon_help_pages_us_prod/General Documentation/Your orders list.md
-1.3038661,8.998659,Set your Manage Inventory page preferences.md,-1,amazon_help_pages_us_prod/General Documentation/Set your Manage Inventory page preferences.md
0.56282824,11.414541,List of useful fee tools.md,0,amazon_help_pages_us_prod/General Documentation/List of useful fee tools.md
3.2393658,8.462091,Amazon Lending with Uncapped.md,60,amazon_help_pages_us_prod/General Documentation/Amazon Lending with Uncapped.md
-3.6096406,10.977582,Selling Industrial  Scientific Products.md,-1,amazon_help_pages_us_prod/General Documentation/Selling Industrial  Scientific Products.md
2.9949522,9.344171,Payments based on delivery date.md,15,amazon_help_pages_us_prod/General Documentation/Payments based on delivery date.md
1.7277195,9.917863,Merge accounts.md,0,amazon_help_pages_us_prod/General Documentation/Merge accounts.md
-1.5111749,11.004205,Amazon Imaging Services Terms and Conditions.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Imaging Services Terms and Conditions.md
-0.2267347,11.824403,Inventory performance.md,0,amazon_help_pages_us_prod/General Documentation/Inventory performance.md
1.8775138,10.983266,Brazil Tax and Regulatory Considerations.md,66,amazon_help_pages_us_prod/General Documentation/Brazil Tax and Regulatory Considerations.md
-4.415082,10.9085245,Handmade Health  Personal Care guidelines.md,0,amazon_help_pages_us_prod/General Documentation/Handmade Health  Personal Care guidelines.md
-1.8613312,8.761903,Transfer product details from Etsy to Amazon Handmade.md,0,amazon_help_pages_us_prod/General Documentation/Transfer product details from Etsy to Amazon Handmade.md
-0.2450784,11.8089695,Minimum Inventory Level overview.md,0,amazon_help_pages_us_prod/General Documentation/Minimum Inventory Level overview.md
2.5153995,12.262846,Order Reports.md,37,amazon_help_pages_us_prod/General Documentation/Order Reports.md
4.374994,9.819788,Use an authenticator app for Two-Step Verification.md,1,amazon_help_pages_us_prod/General Documentation/Use an authenticator app for Two-Step Verification.md
-2.124832,9.562025,Create custom help pages.md,-1,amazon_help_pages_us_prod/General Documentation/Create custom help pages.md
4.3740315,9.792954,How to enable Two-Step Verification.md,1,amazon_help_pages_us_prod/General Documentation/How to enable Two-Step Verification.md
-3.620038,7.725488,Intellectual Property for Rights Owners.md,0,amazon_help_pages_us_prod/General Documentation/Intellectual Property for Rights Owners.md
-4.072518,6.5901546,Enrollment guidelines for the United Arab Emirates.md,0,amazon_help_pages_us_prod/General Documentation/Enrollment guidelines for the United Arab Emirates.md
1.7603166,14.686388,Best practices to maintain positive feedback and rating.md,36,amazon_help_pages_us_prod/General Documentation/Best practices to maintain positive feedback and rating.md
1.4257703,7.252391,Get started with data exchange.md,9,amazon_help_pages_us_prod/General Documentation/Get started with data exchange.md
2.3621662,12.603788,Search orders.md,8,amazon_help_pages_us_prod/General Documentation/Search orders.md
-0.18350355,9.853644,Amazon marketing events in 2024.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon marketing events in 2024.md
1.4328253,13.831906,Buyer contact guidelines.md,-1,amazon_help_pages_us_prod/General Documentation/Buyer contact guidelines.md
1.2871797,14.320414,Provider Performance Dashboard.md,0,amazon_help_pages_us_prod/General Documentation/Provider Performance Dashboard.md
2.6885586,13.68978,Refund options.md,0,amazon_help_pages_us_prod/General Documentation/Refund options.md
-3.1895514,10.306399,Amazon Renewed for United States.md,45,amazon_help_pages_us_prod/General Documentation/Amazon Renewed for United States.md
-3.9574676,6.806059,Enrollment guidelines for accepted trademark offices.md,0,amazon_help_pages_us_prod/General Documentation/Enrollment guidelines for accepted trademark offices.md
-4.088321,11.565667,Lock picking and theft devices.md,-1,amazon_help_pages_us_prod/General Documentation/Lock picking and theft devices.md
4.732178,9.182779,Seller Wallet registration FAQ for sellers from Hong Kong.md,0,amazon_help_pages_us_prod/General Documentation/Seller Wallet registration FAQ for sellers from Hong Kong.md
0.5707651,10.932912,Fee categories.md,0,amazon_help_pages_us_prod/General Documentation/Fee categories.md
-0.30146986,9.070794,Amazon Deals.md,2,amazon_help_pages_us_prod/General Documentation/Amazon Deals.md
0.012513986,11.6844845,FBA Inventory report.md,0,amazon_help_pages_us_prod/General Documentation/FBA Inventory report.md
1.8553089,10.915678,Guide for selling partners from out of Brazil.md,66,amazon_help_pages_us_prod/General Documentation/Guide for selling partners from out of Brazil.md
-2.4802117,8.00258,Variations on product detail pages.md,0,amazon_help_pages_us_prod/General Documentation/Variations on product detail pages.md
-3.7922008,7.1091733,Brand Registry rejections due to abusive conduct.md,0,amazon_help_pages_us_prod/General Documentation/Brand Registry rejections due to abusive conduct.md
1.4076288,13.86946,Scope of work.md,-1,amazon_help_pages_us_prod/General Documentation/Scope of work.md
3.0141258,9.314327,Why didnt I get paid.md,15,amazon_help_pages_us_prod/General Documentation/Why didnt I get paid.md
0.50452805,13.80812,UPS shipping services and restrictions.md,0,amazon_help_pages_us_prod/General Documentation/UPS shipping services and restrictions.md
-0.3736725,13.305272,Booking transportation with Amazon Global Logistics.md,0,amazon_help_pages_us_prod/General Documentation/Booking transportation with Amazon Global Logistics.md
-0.5504503,10.325951,Amazon Business glossary.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Business glossary.md
-0.104542844,10.01393,Amazon Accelerate.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Accelerate.md
3.1956933,8.614911,Manage loans with Amazon Lending.md,53,amazon_help_pages_us_prod/General Documentation/Manage loans with Amazon Lending.md
-0.49401718,10.979753,FBA Enrollment Opportunities.md,-1,amazon_help_pages_us_prod/General Documentation/FBA Enrollment Opportunities.md
5.877671,9.192659,If your business location is France.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is France.md
3.7664666,9.805352,Manage account settings.md,43,amazon_help_pages_us_prod/General Documentation/Manage account settings.md
-3.850462,9.218295,Image guidelines for clothing.md,0,amazon_help_pages_us_prod/General Documentation/Image guidelines for clothing.md
2.9764214,11.134855,Sales tax information in seller reports.md,23,amazon_help_pages_us_prod/General Documentation/Sales tax information in seller reports.md
-0.037458036,12.190798,Amazon Warehousing and Distribution terms and conditions.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Warehousing and Distribution terms and conditions.md
-3.4725266,11.562189,Product safety alerts recalls stop sales and market withdrawal policy for sellers.md,0,amazon_help_pages_us_prod/General Documentation/Product safety alerts recalls stop sales and market withdrawal policy for sellers.md
2.4315908,13.796618,FBA Returnless Resolutions.md,0,amazon_help_pages_us_prod/General Documentation/FBA Returnless Resolutions.md
-3.9771104,6.773571,Enrollment guidelines for the US.md,0,amazon_help_pages_us_prod/General Documentation/Enrollment guidelines for the US.md
0.63901263,11.443867,2024 returns processing fee changes.md,0,amazon_help_pages_us_prod/General Documentation/2024 returns processing fee changes.md
-1.3087388,10.972864,Prime Launches program terms.md,67,amazon_help_pages_us_prod/General Documentation/Prime Launches program terms.md
-1.5561563,8.829415,Create and manage offers.md,0,amazon_help_pages_us_prod/General Documentation/Create and manage offers.md
1.9519907,7.201229,Delivery with Services - Customers.md,30,amazon_help_pages_us_prod/General Documentation/Delivery with Services - Customers.md
0.6688617,13.119273,Resolving inbound performance alerts.md,0,amazon_help_pages_us_prod/General Documentation/Resolving inbound performance alerts.md
-2.3022068,9.898184,Launch Readiness Checklist for Collab Brands.md,-1,amazon_help_pages_us_prod/General Documentation/Launch Readiness Checklist for Collab Brands.md
-3.311321,11.478251,Appeal an account deactivation or listing removal.md,32,amazon_help_pages_us_prod/General Documentation/Appeal an account deactivation or listing removal.md
-0.16222832,10.225524,Amazon.md,0,amazon_help_pages_us_prod/General Documentation/Amazon.md
-0.19416036,13.968549,Buy shipping through Seller Central.md,14,amazon_help_pages_us_prod/General Documentation/Buy shipping through Seller Central.md
0.4065477,11.242856,Rental book service fee.md,-1,amazon_help_pages_us_prod/General Documentation/Rental book service fee.md
-0.45182833,9.279854,Pre-defined Automate Pricing Rules.md,19,amazon_help_pages_us_prod/General Documentation/Pre-defined Automate Pricing Rules.md
2.685993,10.980854,Frequently Asked Questions on New Zealands Low Value Goods GST.md,48,amazon_help_pages_us_prod/General Documentation/Frequently Asked Questions on New Zealands Low Value Goods GST.md
-3.1642823,10.283572,Amazon Renewed Listing Guide.md,45,amazon_help_pages_us_prod/General Documentation/Amazon Renewed Listing Guide.md
2.5235364,12.176336,Read an Order Report.md,-1,amazon_help_pages_us_prod/General Documentation/Read an Order Report.md
0.36353657,11.9569435,FBA fulfillment fee.md,0,amazon_help_pages_us_prod/General Documentation/FBA fulfillment fee.md
-0.024862835,13.073046,Multi-Channel Fulfillment Fulfill orders for your sales channels.md,0,amazon_help_pages_us_prod/General Documentation/Multi-Channel Fulfillment Fulfill orders for your sales channels.md
-1.9034045,10.113301,Amazon Handmade.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Handmade.md
3.0186837,9.348899,Disbursement Tracker.md,-1,amazon_help_pages_us_prod/General Documentation/Disbursement Tracker.md
-0.7259539,9.58178,Price your item.md,-1,amazon_help_pages_us_prod/General Documentation/Price your item.md
0.97505516,14.758902,Business Hour Delivery Rate BHDR.md,-1,amazon_help_pages_us_prod/General Documentation/Business Hour Delivery Rate BHDR.md
2.2783942,10.733997,Taxes and regulations for Amazon Global Selling.md,-1,amazon_help_pages_us_prod/General Documentation/Taxes and regulations for Amazon Global Selling.md
-0.21815084,9.014007,Create a Deal.md,2,amazon_help_pages_us_prod/General Documentation/Create a Deal.md
-4.169236,6.387342,Enrollment guidelines for France.md,0,amazon_help_pages_us_prod/General Documentation/Enrollment guidelines for France.md
0.18772584,15.078438,Set up Buy with Prime.md,-1,amazon_help_pages_us_prod/General Documentation/Set up Buy with Prime.md
1.7290118,13.803933,Charges and Credits.md,-1,amazon_help_pages_us_prod/General Documentation/Charges and Credits.md
-5.1546054,11.870405,Childrens sleepwear.md,0,amazon_help_pages_us_prod/General Documentation/Childrens sleepwear.md
-0.93683606,11.1386,Subscribe  Save for sellers.md,59,amazon_help_pages_us_prod/General Documentation/Subscribe  Save for sellers.md
-1.3441585,8.026467,Review a Processing Report.md,49,amazon_help_pages_us_prod/General Documentation/Review a Processing Report.md
1.3665822,7.2181716,Data exchange through XML API and third-party apps.md,9,amazon_help_pages_us_prod/General Documentation/Data exchange through XML API and third-party apps.md
0.51849014,12.030678,2024 Fees for Remote Fulfillment with FBA.md,0,amazon_help_pages_us_prod/General Documentation/2024 Fees for Remote Fulfillment with FBA.md
-2.877481,8.533625,Error 8542.md,31,amazon_help_pages_us_prod/General Documentation/Error 8542.md
1.2799156,14.236821,Preferred Provider eligibility.md,0,amazon_help_pages_us_prod/General Documentation/Preferred Provider eligibility.md
-3.0338194,8.940683,List products that do not have a Product ID UPC EAN JAN or ISBN.md,17,amazon_help_pages_us_prod/General Documentation/List products that do not have a Product ID UPC EAN JAN or ISBN.md
1.4320045,13.865523,Service order best practices.md,-1,amazon_help_pages_us_prod/General Documentation/Service order best practices.md
2.4583526,12.5419035,View your orders.md,-1,amazon_help_pages_us_prod/General Documentation/View your orders.md
2.5319922,13.801379,Replacements for seller-fulfilled returns.md,0,amazon_help_pages_us_prod/General Documentation/Replacements for seller-fulfilled returns.md
-0.0199019,9.140083,Price discount fee.md,-1,amazon_help_pages_us_prod/General Documentation/Price discount fee.md
3.2357204,8.463438,Third-party financing providers for Amazon Lending.md,62,amazon_help_pages_us_prod/General Documentation/Third-party financing providers for Amazon Lending.md
-4.7301707,12.427687,Energy Labeling Rule.md,-1,amazon_help_pages_us_prod/General Documentation/Energy Labeling Rule.md
4.1190577,9.080924,Seller Wallet.md,0,amazon_help_pages_us_prod/General Documentation/Seller Wallet.md
1.2182148,14.278435,Check your performance.md,0,amazon_help_pages_us_prod/General Documentation/Check your performance.md
3.7959635,8.994835,Payments for global accounts.md,0,amazon_help_pages_us_prod/General Documentation/Payments for global accounts.md
-0.34938633,11.928965,Restock recommendation.md,0,amazon_help_pages_us_prod/General Documentation/Restock recommendation.md
1.8846443,9.726298,Switch to an Individual selling plan.md,0,amazon_help_pages_us_prod/General Documentation/Switch to an Individual selling plan.md
-0.82559514,13.616483,Box-Level Inventory Placement.md,0,amazon_help_pages_us_prod/General Documentation/Box-Level Inventory Placement.md
3.043421,11.174288,Get Tax-Exemption Certificates.md,-1,amazon_help_pages_us_prod/General Documentation/Get Tax-Exemption Certificates.md
0.75315124,12.421344,FBA fees reimbursement policy Weight and dimensions.md,0,amazon_help_pages_us_prod/General Documentation/FBA fees reimbursement policy Weight and dimensions.md
-2.959391,9.235087,Product ID GTIN requirements by category.md,17,amazon_help_pages_us_prod/General Documentation/Product ID GTIN requirements by category.md
3.0310042,9.135653,Multi-channel fulfillment billing FAQ.md,68,amazon_help_pages_us_prod/General Documentation/Multi-channel fulfillment billing FAQ.md
-3.770109,11.808043,COVID-19 infection control and recovery.md,-1,amazon_help_pages_us_prod/General Documentation/COVID-19 infection control and recovery.md
5.970738,9.31528,If your business location is China.md,0,amazon_help_pages_us_prod/General Documentation/If your business location is China.md
0.54113495,10.933211,Amazon Handmade Referral fees.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Handmade Referral fees.md
0.5693148,11.431853,Estimated fee per unit sold.md,0,amazon_help_pages_us_prod/General Documentation/Estimated fee per unit sold.md
2.8118145,13.091553,Buyer-Seller Messaging templates.md,-1,amazon_help_pages_us_prod/General Documentation/Buyer-Seller Messaging templates.md
3.7428145,8.977176,Payment Service Provider updates.md,29,amazon_help_pages_us_prod/General Documentation/Payment Service Provider updates.md
1.3946663,13.865885,How to Assign a Technician to a Service Only Job.md,-1,amazon_help_pages_us_prod/General Documentation/How to Assign a Technician to a Service Only Job.md
0.14681914,12.088067,Amazon Warehousing and Distribution fees.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Warehousing and Distribution fees.md
-2.9308622,9.426864,Product page style guides.md,-1,amazon_help_pages_us_prod/General Documentation/Product page style guides.md
2.1977355,13.784879,Chargebacks.md,-1,amazon_help_pages_us_prod/General Documentation/Chargebacks.md
1.5266801,7.3313775,Product guidelines.md,9,amazon_help_pages_us_prod/General Documentation/Product guidelines.md
2.795086,10.722936,United Arab Emirates Value Added Tax VAT FAQ.md,48,amazon_help_pages_us_prod/General Documentation/United Arab Emirates Value Added Tax VAT FAQ.md
-4.201016,6.4151936,Enrollment guidelines for Canada.md,0,amazon_help_pages_us_prod/General Documentation/Enrollment guidelines for Canada.md
-0.15124826,10.336237,Amazon Business features.md,64,amazon_help_pages_us_prod/General Documentation/Amazon Business features.md
-3.1529438,12.583932,Expiration-dated COVID-19 products.md,0,amazon_help_pages_us_prod/General Documentation/Expiration-dated COVID-19 products.md
-1.7576268,8.572714,Catalog and drafts.md,-1,amazon_help_pages_us_prod/General Documentation/Catalog and drafts.md
-3.0737875,8.599605,Amazon Generic Product Policy.md,21,amazon_help_pages_us_prod/General Documentation/Amazon Generic Product Policy.md
-0.118506484,10.418314,B2B Central.md,-1,amazon_help_pages_us_prod/General Documentation/B2B Central.md
-1.0710195,8.818962,Relist a product that is Inactive Closed - Inactive Listings.md,0,amazon_help_pages_us_prod/General Documentation/Relist a product that is Inactive Closed - Inactive Listings.md
-0.4659665,9.307787,Create a Pricing Rule.md,19,amazon_help_pages_us_prod/General Documentation/Create a Pricing Rule.md
1.6472137,10.199678,Amazon Global Selling.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Global Selling.md
-0.56019944,10.479004,Selling Partner API Overview.md,-1,amazon_help_pages_us_prod/General Documentation/Selling Partner API Overview.md
1.4405276,14.654915,Customer service insights frequently asked questions.md,12,amazon_help_pages_us_prod/General Documentation/Customer service insights frequently asked questions.md
2.508418,14.091792,Prepaid returns for seller-fulfilled orders.md,0,amazon_help_pages_us_prod/General Documentation/Prepaid returns for seller-fulfilled orders.md
1.2552414,14.265971,Preferred Provider model.md,0,amazon_help_pages_us_prod/General Documentation/Preferred Provider model.md
2.9122224,10.816841,IRS Form 1099-K  form generation and payee information FAQ.md,23,amazon_help_pages_us_prod/General Documentation/IRS Form 1099-K  form generation and payee information FAQ.md
1.7559888,10.29424,International selling agreements.md,0,amazon_help_pages_us_prod/General Documentation/International selling agreements.md
0.16965947,14.883435,Location based Shipping Settings frequently asked questions.md,0,amazon_help_pages_us_prod/General Documentation/Location based Shipping Settings frequently asked questions.md
-3.7133312,12.187989,Grocery  gourmet foods.md,69,amazon_help_pages_us_prod/General Documentation/Grocery  gourmet foods.md
0.6996134,14.967118,Enroll in One-Day Delivery.md,0,amazon_help_pages_us_prod/General Documentation/Enroll in One-Day Delivery.md
-0.766043,13.600058,Send to Amazon Multi-mode shipping.md,0,amazon_help_pages_us_prod/General Documentation/Send to Amazon Multi-mode shipping.md
-2.8754025,8.500597,Error 8541.md,-1,amazon_help_pages_us_prod/General Documentation/Error 8541.md
-4.8563757,11.666823,Submit compliance documents or appeal a documentation request.md,0,amazon_help_pages_us_prod/General Documentation/Submit compliance documents or appeal a documentation request.md
-3.5088549,11.541875,Additional information and resources for sellers about our Restricted Products policy.md,0,amazon_help_pages_us_prod/General Documentation/Additional information and resources for sellers about our Restricted Products policy.md
2.4221947,13.323426,Manage Orders FAQ.md,-1,amazon_help_pages_us_prod/General Documentation/Manage Orders FAQ.md
-3.968972,11.568089,Human Parts  Burial Artifacts.md,-1,amazon_help_pages_us_prod/General Documentation/Human Parts  Burial Artifacts.md
-0.85179204,13.55378,Send shipments to Amazon Warehousing and Distribution AWD.md,0,amazon_help_pages_us_prod/General Documentation/Send shipments to Amazon Warehousing and Distribution AWD.md
-1.0273367,8.814219,Close a listing.md,0,amazon_help_pages_us_prod/General Documentation/Close a listing.md
1.5630178,7.8983407,Selling on Amazon reference.md,-1,amazon_help_pages_us_prod/General Documentation/Selling on Amazon reference.md
-1.5993218,13.086989,Change to Amazon barcode by creating a new product offer.md,0,amazon_help_pages_us_prod/General Documentation/Change to Amazon barcode by creating a new product offer.md
-0.7681878,12.133803,Remove inventory from a fulfillment center.md,0,amazon_help_pages_us_prod/General Documentation/Remove inventory from a fulfillment center.md
-3.0784693,8.517497,Error message related to Amazon Generic Product policy.md,21,amazon_help_pages_us_prod/General Documentation/Error message related to Amazon Generic Product policy.md
0.1638187,13.245533,What do I need to know about packing slips and purchase order numbers.md,-1,amazon_help_pages_us_prod/General Documentation/What do I need to know about packing slips and purchase order numbers.md
4.475758,9.761711,Business Address Verification.md,65,amazon_help_pages_us_prod/General Documentation/Business Address Verification.md
-4.2644253,11.820529,General Listing Restrictions.md,0,amazon_help_pages_us_prod/General Documentation/General Listing Restrictions.md
-3.2120397,11.327796,Unsuitable inventory investigations policy.md,-1,amazon_help_pages_us_prod/General Documentation/Unsuitable inventory investigations policy.md
2.5389247,10.837593,Sellers with warehouse inside and outside of Australia.md,-1,amazon_help_pages_us_prod/General Documentation/Sellers with warehouse inside and outside of Australia.md
-1.2874854,8.873012,Share your available inventory.md,0,amazon_help_pages_us_prod/General Documentation/Share your available inventory.md
0.40403947,11.063831,Amazon-funded fee discounts.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon-funded fee discounts.md
-3.1493735,8.490291,Amazon Brand Name policy.md,21,amazon_help_pages_us_prod/General Documentation/Amazon Brand Name policy.md
4.423365,9.352495,Countries accepted for seller registration.md,-1,amazon_help_pages_us_prod/General Documentation/Countries accepted for seller registration.md
-0.9821426,10.719548,New Seller Incentives.md,3,amazon_help_pages_us_prod/General Documentation/New Seller Incentives.md
-4.352484,10.7433405,Handmade Sports  Outdoors guidelines.md,0,amazon_help_pages_us_prod/General Documentation/Handmade Sports  Outdoors guidelines.md
-4.8547044,11.653131,Manage your compliance MYC.md,0,amazon_help_pages_us_prod/General Documentation/Manage your compliance MYC.md
0.41350168,10.958296,Custom Quote fees.md,-1,amazon_help_pages_us_prod/General Documentation/Custom Quote fees.md
2.0768733,13.834962,How to respond to an A-to-z Guarantee claim.md,0,amazon_help_pages_us_prod/General Documentation/How to respond to an A-to-z Guarantee claim.md
0.41716045,13.759283,FedEx shipping services and restrictions.md,0,amazon_help_pages_us_prod/General Documentation/FedEx shipping services and restrictions.md
0.30052102,12.002957,2025 FBA inbound placement service fee.md,0,amazon_help_pages_us_prod/General Documentation/2025 FBA inbound placement service fee.md
-2.740587,9.673487,Selecting conditions.md,-1,amazon_help_pages_us_prod/General Documentation/Selecting conditions.md
-3.0251384,8.995504,Brands that require a Product ID UPC EAN JAN and ISBN.md,17,amazon_help_pages_us_prod/General Documentation/Brands that require a Product ID UPC EAN JAN and ISBN.md
0.9212532,13.761155,Shipping costs for seller-fulfilled returns.md,0,amazon_help_pages_us_prod/General Documentation/Shipping costs for seller-fulfilled returns.md
-4.322954,12.136223,Compliance ID Attribute  Pesticide Marking.md,0,amazon_help_pages_us_prod/General Documentation/Compliance ID Attribute  Pesticide Marking.md
-0.7723875,12.042198,Remove inventory automatically.md,0,amazon_help_pages_us_prod/General Documentation/Remove inventory automatically.md
0.3949537,12.287867,Large and Oversize.md,0,amazon_help_pages_us_prod/General Documentation/Large and Oversize.md
-0.87916535,11.6237545,FBA Grade and Resell terms and conditions.md,38,amazon_help_pages_us_prod/General Documentation/FBA Grade and Resell terms and conditions.md
3.8176217,9.16133,Adding more than one bank account.md,0,amazon_help_pages_us_prod/General Documentation/Adding more than one bank account.md
-0.79148996,11.819043,FBA Donations program.md,-1,amazon_help_pages_us_prod/General Documentation/FBA Donations program.md
-5.016839,11.866504,Childrens toys.md,0,amazon_help_pages_us_prod/General Documentation/Childrens toys.md
1.6177127,14.354734,Cancellation rate.md,-1,amazon_help_pages_us_prod/General Documentation/Cancellation rate.md
1.4740895,9.987318,Amazon North American and Brazil stores.md,0,amazon_help_pages_us_prod/General Documentation/Amazon North American and Brazil stores.md
1.6053139,10.170891,Amazon Handmade Expand your Handmade business to other regions.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Handmade Expand your Handmade business to other regions.md
-4.6722655,12.349618,California Department of Forestry and Fire Protection CAL FIRE.md,-1,amazon_help_pages_us_prod/General Documentation/California Department of Forestry and Fire Protection CAL FIRE.md
-2.4806094,8.057563,Create parent-child relationships.md,0,amazon_help_pages_us_prod/General Documentation/Create parent-child relationships.md
-0.06590096,10.699037,Amazon Bulk Services Overview.md,-1,amazon_help_pages_us_prod/General Documentation/Amazon Bulk Services Overview.md
1.6743221,7.432655,Payments reference.md,9,amazon_help_pages_us_prod/General Documentation/Payments reference.md
-1.6901938,8.450786,How do I add products to sell on Amazon.md,0,amazon_help_pages_us_prod/General Documentation/How do I add products to sell on Amazon.md
-0.05181837,13.700487,China Post.md,14,amazon_help_pages_us_prod/General Documentation/China Post.md
2.829024,12.960614,Communicate with buyers using the Buyer-Seller Messaging Service.md,41,amazon_help_pages_us_prod/General Documentation/Communicate with buyers using the Buyer-Seller Messaging Service.md
